fecha,porcentaje_afectado,DEX_afor,DP_cont,DEX_pub,DIN_afo,DIN_pub,DIN_pisc,CER_cult,CER_cor,CER_ent,CER_otr,COM_afo,COM_hor,COM_esp,COM_fis,COM_cent,COM_cczon,COM_libre,COL_I,COL_P,COL_S,COL_B,COL,EDU_uni,EDU_acad,OCN_afo,OCN_mes,OCN_hor,OCN_bai,OCN_ver,CUL_mus,CUL_cin,CUL_sal,CUL_tor,CUL_zoo,RIN_bing,RIN_binh,RIN_afo,RIN_hor,RIN_mesa,REX_afo,REX_otr,DS_even,DS_dom,DS_reun,DS_tran,DS_alc,MOV_qued,MOV_per,MOV_int,TRA_1,TRA_2
2020-10-05,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-06,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-07,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-08,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-09,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-10,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-11,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-12,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-13,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-14,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-15,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-16,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-17,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-18,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-19,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-20,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-21,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-22,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-23,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,,,,,
2020-10-24,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-25,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-26,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-27,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-28,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-29,100.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,1.000,1.000,1.000,,,,,0.300,0.300,,0.300,0.300,0.300,0.300,,0.300,0.300,,0.600,1.000,1.000,1.000,,,,
2020-10-30,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-10-30,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-10-30,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,0.300,,1.000,1.000,1.000,1.000,1.000,,,
2020-10-31,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-10-31,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-10-31,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-01,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-01,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-01,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-02,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-02,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-02,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-03,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-03,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-03,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-04,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-04,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-04,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-05,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-05,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-05,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-06,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-06,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-06,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-07,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-07,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-07,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-08,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-08,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-08,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-09,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-09,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-09,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.300,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-10,7.000,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-10,44.400,0.300,,0.300,0.300,0.300,0.300,,,,,0.300,,,,,,,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-10,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-10,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-11,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-11,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-12,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-12,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-13,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-13,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-14,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-14,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-15,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-15,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-16,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-16,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-17,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-17,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-18,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-18,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-19,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-19,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-20,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-20,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-21,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-21,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-22,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-22,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-23,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-23,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-24,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-24,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-25,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-25,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-26,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-26,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-27,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-27,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-28,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-28,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-29,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-29,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-11-30,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-11-30,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-12-01,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-12-01,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-12-02,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
2020-12-02,100.000,0.300,,1.000,0.300,1.000,0.300,0.600,,,,0.300,0.300,,,,,0.300,,,,,0.000,,0.300,,1.000,1.000,1.000,1.000,,,,1.000,0.300,0.300,0.300,0.600,0.600,0.600,0.300,0.600,,,1.000,1.000,1.000,1.000,1.000,,,
2020-12-03,48.000,0.300,,0.300,0.300,0.300,0.300,0.300,,,,0.300,,,,,,0.300,,,,,0.000,,0.300,,,,,,,,,0.300,0.300,,0.300,0.300,,0.600,,0.600,,,,1.000,,,,,,
